Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas NA,Vendas EU,Vendas JP,Outras vendas,Vendas globais,Pontuacao da critica,Contagem de criticas,Pontuacao dos usuarios,Contagem de usuarios,Desenvolvedora,Classificacao
Guitar Hero III: Legends of Rock,0,2007.0,5,4,3.04,1.11,0.0,0.43,4.6,86.0,36.0,8.4,87.0,67,2
Luigi's Mansion: Dark Moon,10,2013.0,8,0,1.8,1.39,1.11,0.29,4.59,86.0,74.0,8.4,458.0,68,0
Forza Motorsport 4,4,2011.0,2,1,2.08,1.97,0.06,0.46,4.57,91.0,83.0,8.2,617.0,53,0
Mario & Sonic at the Olympic Winter Games,0,2009.0,0,8,1.87,1.96,0.22,0.48,4.53,,,,,,
Madden NFL 2005,6,2004.0,0,7,4.18,0.26,0.01,0.08,4.53,91.0,30.0,7.9,78.0,57,0
Guitar Hero III: Legends of Rock,4,2007.0,5,4,3.19,0.91,0.01,0.42,4.53,85.0,69.0,7.9,165.0,60,2
Pitfall!,15,1981.0,1,4,4.21,0.24,0.0,0.05,4.5,,,,,,
Madden NFL 07,6,2006.0,0,7,3.63,0.24,0.01,0.61,4.49,84.0,29.0,8.2,39.0,18,0
Halo 5: Guardians,17,2015.0,6,1,2.78,1.27,0.03,0.41,4.48,84.0,101.0,6.4,2438.0,15,2
Spider-Man: The Movie,6,2002.0,8,4,2.71,1.51,0.03,0.23,4.48,76.0,25.0,7.9,41.0,6,0
Dragon Quest VII: Warriors of Eden,12,2000.0,3,24,0.2,0.14,4.1,0.02,4.47,,,,,,
Call of Duty: Infinite Warfare,9,2016.0,6,4,1.61,2.0,0.15,0.71,4.46,77.0,82.0,3.4,1129.0,7,1
God of War,6,2005.0,8,3,2.71,1.29,0.02,0.43,4.45,94.0,75.0,8.9,997.0,63,1
Splatoon,18,2015.0,6,0,1.54,1.18,1.46,0.26,4.43,81.0,88.0,8.5,1184.0,0,3
Nintendo Land,18,2012.0,5,0,2.52,1.11,0.46,0.33,4.42,77.0,61.0,7.9,471.0,0,3
Tony Hawk's Pro Skater 3,6,2001.0,0,4,2.66,1.29,0.01,0.46,4.41,97.0,34.0,7.5,298.0,60,2
Winning Eleven: Pro Evolution Soccer 2007,6,2006.0,0,14,0.1,2.39,1.05,0.86,4.39,86.0,19.0,8.9,33.0,69,0
The Elder Scrolls IV: Oblivion,4,2006.0,3,2,2.82,1.03,0.13,0.4,4.38,94.0,90.0,8.7,1109.0,70,1
Zelda II: The Adventure of Link,1,1987.0,10,0,2.19,0.5,1.61,0.08,4.38,,,,,,
Need for Speed: Most Wanted,6,2005.0,2,7,2.03,1.79,0.08,0.47,4.37,82.0,36.0,9.1,137.0,35,2
Michael Jackson: The Experience,0,2010.0,5,5,2.64,1.33,0.01,0.39,4.36,56.0,37.0,8.3,31.0,71,3
Call of Duty: Advanced Warfare,5,2014.0,6,4,1.56,1.93,0.19,0.68,4.36,,,4.8,207.0,72,1
Resistance: Fall of Man,5,2006.0,6,3,1.74,1.72,0.14,0.75,4.34,86.0,70.0,8.1,715.0,73,1
Sonic the Hedgehog,20,1991.0,1,8,3.03,0.91,0.26,0.13,4.34,,,,,,
Kingdom Hearts II,6,2005.0,3,15,2.2,0.58,1.38,0.17,4.33,87.0,64.0,9,766.0,46,3
The Legend of Zelda: Ocarina of Time,10,2011.0,8,0,2.09,1.31,0.62,0.31,4.33,,,,,,
Super Mario 3D World,18,2013.0,1,0,2.11,1.16,0.73,0.32,4.32,93.0,83.0,9,1607.0,0,0
Minecraft,9,2014.0,5,16,1.48,2.02,0.14,0.68,4.32,,,,,,
Asteroids,15,1980.0,6,10,4.0,0.26,0.0,0.05,4.31,,,,,,
Call of Duty: Advanced Warfare,4,2014.0,6,4,2.77,1.11,0.0,0.4,4.29,,,4.9,221.0,72,1
FIFA 15,5,2014.0,0,7,0.58,3.02,0.04,0.64,4.28,,,4.5,109.0,18,0
Fable II,4,2008.0,3,1,2.51,1.24,0.11,0.41,4.27,89.0,95.0,6.5,2423.0,59,1
Namco Museum,8,2001.0,5,25,3.0,1.11,0.05,0.07,4.24,79.0,10.0,7.3,6.0,74,0
Batman: Arkham Asylum,5,2009.0,8,21,2.24,1.31,0.07,0.61,4.23,91.0,70.0,8.9,1122.0,54,2
Metal Gear Solid 3: Snake Eater,6,2004.0,8,14,1.46,0.0,0.83,1.93,4.23,91.0,68.0,9.3,955.0,44,1
Assassin's Creed: Revelations,5,2011.0,8,5,1.41,2.01,0.1,0.7,4.22,80.0,39.0,7.5,613.0,52,1
Fallout 4,17,2015.0,3,6,2.51,1.32,0.01,0.38,4.22,88.0,39.0,6.2,1749.0,17,1
FIFA 14,4,2013.0,0,7,0.92,2.89,0.01,0.4,4.22,84.0,41.0,4.2,435.0,35,0
Daxter,16,2006.0,1,3,2.45,1.01,0.0,0.75,4.21,85.0,59.0,8.7,109.0,75,3
Warcraft II: Tides of Darkness,14,1995.0,11,4,1.7,2.27,0.0,0.23,4.21,,,,,,
FIFA Soccer 06,6,2005.0,0,7,0.78,2.55,0.04,0.84,4.21,80.0,32.0,7.8,47.0,35,0
EyeToy Play,6,2003.0,5,3,0.88,2.3,0.2,0.83,4.2,80.0,32.0,7.5,22.0,76,0
Gran Turismo 5 Prologue,5,2007.0,2,3,1.28,1.82,0.57,0.52,4.19,80.0,67.0,7.1,120.0,4,0
Assassin's Creed: Revelations,4,2011.0,8,5,2.25,1.47,0.04,0.43,4.19,80.0,77.0,7.2,564.0,52,1
FIFA 12,4,2011.0,0,7,0.84,2.78,0.02,0.53,4.18,,,,,,
Teenage Mutant Ninja Turtles,1,1989.0,8,26,3.38,0.44,0.31,0.04,4.17,,,,,,
Street Fighter IV,5,2009.0,9,12,2.03,1.04,0.58,0.52,4.16,94.0,61.0,7.3,330.0,48,2
Excitebike,1,1984.0,2,0,2.04,0.48,1.57,0.07,4.16,,,,,,
Frogger,12,1997.0,8,27,3.79,0.27,0.0,0.11,4.16,,,,,,
Madden NFL 2003,6,2002.0,0,7,3.36,0.21,0.01,0.56,4.14,95.0,25.0,7.7,65.0,18,0
Half-Life,14,1997.0,6,23,4.03,0.0,0.09,0.0,4.12,96.0,24.0,9.1,3161.0,77,1
Super Mario World 2: Yoshi's Island,7,1995.0,1,0,1.65,0.61,1.76,0.09,4.12,,,,,,
FIFA Soccer 07,6,2006.0,0,7,0.71,2.48,0.03,0.89,4.11,,,,,,
Street Fighter II Turbo,7,1992.0,9,12,1.42,0.51,2.1,0.07,4.1,,,,,,
World of Warcraft: The Burning Crusade,14,2007.0,3,4,2.57,1.52,0.0,0.0,4.09,91.0,46.0,7.9,785.0,41,2
Battlefield 1,9,2016.0,6,7,1.1,2.15,0.21,0.61,4.08,88.0,31.0,8.4,809.0,29,1
God of War II,6,2007.0,8,3,2.32,0.04,0.04,1.67,4.07,93.0,70.0,8.9,709.0,63,1
World Soccer Winning Eleven 9,6,2005.0,0,14,0.12,2.26,0.9,0.77,4.06,,,8.2,23.0,69,0
Fallout: New Vegas,4,2010.0,3,6,2.66,1.03,0.04,0.33,4.05,84.0,81.0,8.1,769.0,78,1
Forza Motorsport 2,4,2007.0,2,1,2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,381.0,53,0
Carnival Games,0,2007.0,5,2,2.12,1.47,0.05,0.42,4.05,56.0,27.0,6,44.0,79,0
Watch Dogs,9,2014.0,8,5,1.4,1.9,0.11,0.64,4.05,80.0,80.0,6.3,2996.0,52,1
Namco Museum Vol.3,12,1996.0,5,3,2.28,1.55,0.16,0.06,4.05,,,,,,
Tekken Tag Tournament,6,2000.0,9,25,1.68,1.51,0.51,0.35,4.05,85.0,25.0,8.5,117.0,32,2
Far Cry 4,9,2014.0,6,5,1.13,2.18,0.1,0.63,4.04,85.0,83.0,7.7,1653.0,52,1
Star Fox 64,11,1997.0,6,0,2.78,0.58,0.64,0.04,4.03,,,,,,
Golf,1,1984.0,0,0,1.22,0.28,2.46,0.04,4.01,,,,,,
Left 4 Dead 2,4,2009.0,6,7,2.67,0.87,0.05,0.38,3.97,89.0,76.0,8.6,681.0,77,1
The Witcher 3: Wild Hunt,9,2015.0,3,25,1.02,2.13,0.23,0.59,3.97,92.0,79.0,9.2,10179.0,81,1
Assassin's Creed: Unity,9,2014.0,8,5,1.19,2.07,0.08,0.62,3.96,70.0,40.0,4.9,2050.0,82,1
Batman: Arkham Knight,9,2015.0,8,19,1.53,1.69,0.1,0.64,3.95,87.0,89.0,7.6,2679.0,54,1
The Legend of Zelda: Skyward Sword,0,2011.0,8,0,2.03,1.16,0.37,0.38,3.95,93.0,81.0,8,1958.0,0,3
Fallout 3,5,2008.0,3,6,2.15,1.13,0.07,0.59,3.94,90.0,57.0,8,910.0,17,1
Professor Layton and the Diabolical Box,3,2007.0,4,0,0.9,1.76,0.92,0.37,3.94,84.0,65.0,8.8,72.0,49,3
Donkey Kong Land,2,1994.0,1,0,1.97,0.76,1.07,0.11,3.91,,,,,,
EA Sports Active,0,2009.0,0,7,2.09,1.35,0.06,0.4,3.9,81.0,27.0,8.7,39.0,35,0
Tony Hawk's Underground,6,2003.0,0,4,2.29,1.17,0.01,0.42,3.9,90.0,38.0,8.7,121.0,60,2
Monster Hunter 4 Ultimate,10,2014.0,3,0,0.68,0.48,2.62,0.11,3.89,86.0,80.0,8.7,348.0,48,2
The Elder Scrolls V: Skyrim,14,2011.0,3,6,1.16,2.12,0.0,0.6,3.88,94.0,32.0,8.1,9073.0,17,1
NBA 2K16,9,2015.0,0,2,2.49,0.66,0.03,0.69,3.88,87.0,51.0,6.7,364.0,83,3
Tekken 5,6,2005.0,9,25,0.93,1.94,0.31,0.7,3.87,88.0,62.0,8.6,229.0,32,2
Dragon Warrior III,1,1988.0,3,24,0.1,0.0,3.77,0.0,3.87,,,,,,
MotorStorm,5,2006.0,2,3,1.53,1.6,0.06,0.67,3.87,84.0,9.0,7.4,220.0,84,2
Nintendogs + cats,10,2011.0,7,0,1.44,1.41,0.73,0.27,3.85,,,,,,
World Soccer Winning Eleven 8 International,6,2004.0,0,14,0.16,1.89,1.12,0.68,3.85,91.0,26.0,9.1,38.0,85,0
Sports Champions,5,2010.0,0,3,2.13,1.12,0.1,0.5,3.84,76.0,64.0,7.9,104.0,86,3
Namco Museum Vol.1,12,1995.0,5,3,2.12,1.44,0.22,0.06,3.84,,,,,,
The Legend of Zelda: Link's Awakening,2,1992.0,8,0,2.21,0.96,0.54,0.13,3.83,,,,,,
Call of Duty: Ghosts,9,2013.0,6,4,1.78,1.43,0.05,0.57,3.83,78.0,49.0,3.7,1564.0,7,1
Flash Focus: Vision Training in Minutes a Day,3,2007.0,5,0,0.86,1.56,1.05,0.35,3.83,59.0,22.0,4,4.0,87,0
Tom Clancy's The Division,9,2016.0,6,5,1.35,1.7,0.15,0.6,3.8,80.0,64.0,7,2219.0,88,1
Big Brain Academy: Wii Degree,0,2007.0,5,0,1.05,1.91,0.41,0.42,3.79,68.0,33.0,6.9,39.0,0,0
Resident Evil Director's Cut,12,1996.0,8,17,1.82,1.24,0.47,0.25,3.77,,,,,,
Mario & Luigi: Bowser's Inside Story,3,2009.0,3,0,2.23,0.47,0.81,0.26,3.77,,,,,,
LEGO Indiana Jones: The Original Adventures,4,2008.0,8,4,2.4,1.01,0.0,0.36,3.76,77.0,60.0,7.5,66.0,50,3
The Sims: Unleashed,14,2002.0,7,7,2.03,1.56,0.0,0.17,3.76,79.0,21.0,8,29.0,89,2
Ratchet & Clank: Size Matters,16,2007.0,1,3,1.4,1.39,0.1,0.86,3.74,,,,,,
Harry Potter and the Sorcerer's Stone,12,2001.0,8,7,1.37,2.0,0.14,0.22,3.73,64.0,11.0,7.5,41.0,90,0
Mario & Sonic at the London 2012 Olympic Games,0,2011.0,0,8,1.12,1.87,0.27,0.45,3.72,,,,,,
Resident Evil 3: Nemesis,12,1999.0,8,21,1.3,0.77,1.54,0.11,3.72,,,,,,
Super Paper Mario,0,2007.0,1,0,1.95,0.86,0.59,0.31,3.71,85.0,56.0,7.9,417.0,55,0
Spyro: Year of the Dragon,12,2000.0,1,3,1.93,1.58,0.0,0.19,3.71,91.0,15.0,8.8,207.0,73,0
Assassin's Creed IV: Black Flag,5,2013.0,8,5,1.33,1.68,0.13,0.57,3.71,88.0,36.0,8.1,840.0,12,1
FIFA Soccer 2005,6,2004.0,0,7,0.58,2.48,0.04,0.59,3.7,81.0,27.0,7.6,56.0,35,0
Pokémon Trading Card Game,2,1998.0,11,0,1.49,0.73,1.38,0.1,3.7,,,,,,
Friend Collection,3,2009.0,5,0,0.0,0.0,3.67,0.0,3.67,,,,,,
Tony Hawk's Pro Skater 4,6,2002.0,0,4,2.13,1.18,0.01,0.35,3.67,94.0,27.0,8.5,128.0,60,2
Star Wars Battlefront (2015),17,2015.0,6,7,2.04,1.28,0.02,0.32,3.66,,,,,,
MySims,3,2007.0,7,7,1.58,1.59,0.08,0.41,3.66,67.0,15.0,7.3,13.0,91,0
Midnight Club 3: DUB Edition,16,2005.0,2,2,1.65,1.21,0.0,0.79,3.65,74.0,34.0,8.4,31.0,25,3
Banjo-Kazooie,11,1998.0,1,0,1.87,1.13,0.55,0.1,3.65,,,,,,
SOCOM: U.S. Navy SEALs,6,2002.0,6,3,2.53,0.81,0.06,0.24,3.65,82.0,42.0,7.9,82.0,92,1
Jak and Daxter: The Precursor Legacy,6,2001.0,1,3,2.08,1.09,0.15,0.33,3.64,90.0,35.0,8.7,312.0,33,0
Pokemon Snap,11,1999.0,7,0,2.23,0.68,0.66,0.06,3.63,,,,,,
Pro Evolution Soccer 2008,6,2007.0,0,14,0.05,0.0,0.64,2.93,3.63,82.0,10.0,7.9,38.0,69,0
Resident Evil 4,6,2005.0,8,12,2.08,0.83,0.46,0.25,3.62,96.0,38.0,8.9,1013.0,48,1
Guitar Hero: World Tour,0,2008.0,5,4,2.32,0.96,0.0,0.34,3.62,86.0,18.0,7.6,71.0,67,2
FIFA Soccer 10,5,2009.0,0,7,0.6,2.45,0.05,0.52,3.62,91.0,56.0,7.6,203.0,18,0
Star Wars: Battlefront,6,2004.0,6,18,1.93,1.22,0.03,0.44,3.61,82.0,36.0,8.7,142.0,93,2
Doom II: Hell on Earth,14,1994.0,6,17,2.05,1.4,0.0,0.16,3.61,,,,,,
The Simpsons: Road Rage,6,2001.0,2,7,2.02,1.17,0.0,0.42,3.61,64.0,23.0,7.7,32.0,94,2
Luigi's Mansion,19,2001.0,8,0,2.38,0.67,0.46,0.1,3.6,78.0,34.0,8.5,161.0,0,0
Battlefield 4,9,2013.0,6,7,1.35,1.55,0.17,0.51,3.59,85.0,18.0,6.9,1580.0,29,1
Star Wars: Battlefront II,6,2005.0,6,18,2.18,1.02,0.03,0.37,3.59,84.0,30.0,9,268.0,93,2
Just Dance 2014,0,2013.0,5,5,1.88,1.39,0.0,0.31,3.59,,,6.2,10.0,12,3
Cooking Mama 2: Dinner With Friends,3,2007.0,7,11,1.6,1.49,0.1,0.39,3.58,70.0,39.0,8,9.0,95,0
WWF SmackDown!,12,2000.0,9,28,2.01,1.35,0.06,0.16,3.58,,,,,,
Croc: Legend of the Gobbos,12,1997.0,1,29,1.57,1.79,0.0,0.2,3.56,,,,,,
Grand Theft Auto: Liberty City Stories,6,2006.0,8,2,1.56,1.4,0.07,0.5,3.54,78.0,49.0,7.8,112.0,25,1
The Getaway,6,2002.0,8,3,1.23,1.77,0.05,0.49,3.54,72.0,49.0,6.8,88.0,96,1
Tomb Raider III: Adventures of Lara Croft,12,1997.0,8,21,1.66,1.58,0.12,0.18,3.54,,,,,,
James Bond 007: Agent Under Fire,6,2001.0,6,7,1.9,1.13,0.1,0.41,3.53,72.0,27.0,7.9,48.0,97,2
LEGO Star Wars: The Video Game,6,2005.0,8,21,1.98,1.14,0.01,0.41,3.53,,,,,,
Rugrats in Paris: The Movie,12,2000.0,8,28,1.96,1.33,0.0,0.23,3.52,,,,,,
FIFA Soccer 11,4,2010.0,0,7,0.71,2.39,0.02,0.4,3.52,88.0,66.0,7.5,155.0,18,0
Spyro 2: Ripto's Rage!,12,1999.0,1,3,2.14,1.21,0.01,0.17,3.52,,,,,,
Left 4 Dead,4,2008.0,6,7,2.66,0.49,0.05,0.3,3.51,89.0,67.0,7.9,1309.0,98,1
Donkey Kong Country 3: Dixie Kong's Double Trouble!,7,1996.0,1,0,1.17,0.5,1.75,0.08,3.51,,,,,,
Assassin's Creed: Unity,17,2014.0,8,5,2.27,0.9,0.0,0.33,3.5,72.0,59.0,4.1,1005.0,82,1
Kung Fu,1,1985.0,8,0,1.64,0.38,1.42,0.06,3.5,,,,,,
Resident Evil 5,4,2009.0,8,12,2.11,0.93,0.12,0.34,3.5,83.0,91.0,7.5,523.0,48,1
Assassin's Creed: Brotherhood,4,2010.0,8,5,2.85,0.38,0.03,0.24,3.49,89.0,81.0,8.3,693.0,52,1
FIFA Soccer 2004,6,,0,7,0.59,2.36,0.04,0.51,3.49,84.0,20.0,6.4,76.0,35,0
Battlefield 4,5,2013.0,6,7,1.3,1.42,0.27,0.5,3.49,80.0,14.0,5.8,579.0,29,1
Batman: Arkham Asylum,4,2009.0,8,21,2.2,0.95,0.02,0.31,3.48,92.0,78.0,8.7,1080.0,54,2
Battlefield 4,4,2013.0,6,7,2.15,1.01,0.02,0.31,3.48,79.0,21.0,5.6,542.0,29,1
Battlefield: Bad Company 2,4,2010.0,6,7,2.1,1.01,0.04,0.32,3.47,88.0,75.0,8.6,869.0,29,1
Mario & Sonic at the Olympic Winter Games,3,2009.0,0,8,1.21,1.62,0.27,0.37,3.46,,,,,,
Guitar Hero: On Tour,3,2008.0,5,4,2.1,1.01,0.01,0.35,3.46,71.0,70.0,8.8,29.0,67,3
Clubhouse Games,3,2006.0,5,0,0.59,1.79,0.73,0.34,3.45,83.0,30.0,8.4,28.0,99,0
Monster Hunter 4,10,2013.0,3,12,0.0,0.0,3.44,0.0,3.44,,,,,,
Borderlands,4,2009.0,6,2,2.4,0.71,0.03,0.29,3.44,84.0,83.0,8.2,715.0,100,1
Tekken 4,6,2002.0,9,25,1.55,1.27,0.33,0.29,3.44,79.0,23.0,8.3,126.0,32,2
Final Fantasy III,7,1994.0,3,9,0.86,0.0,2.55,0.02,3.42,,,,,,
Grand Theft Auto 2,12,1998.0,8,2,1.13,2.07,0.0,0.22,3.42,70.0,15.0,8,67.0,8,2
Metal Gear Solid V: The Phantom Pain,9,2015.0,8,14,1.09,1.36,0.49,0.48,3.41,93.0,86.0,8.2,3943.0,101,1
Spider-Man 2,6,2004.0,8,4,1.75,1.2,0.02,0.43,3.41,80.0,50.0,8.9,106.0,6,2
F-1 Race,2,1990.0,2,0,1.73,0.69,0.59,0.4,3.41,,,,,,
FIFA Soccer 2003,6,2002.0,0,7,0.46,2.28,0.05,0.61,3.4,88.0,15.0,6.7,35.0,35,0
LittleBigPlanet 2,5,2011.0,1,3,1.83,1.05,0.06,0.46,3.39,91.0,86.0,8.4,657.0,102,0
Crash Bash,12,2000.0,5,3,1.56,1.47,0.19,0.17,3.39,68.0,12.0,8.2,99.0,103,0
Assassin's Creed Syndicate,9,2015.0,8,5,0.81,1.99,0.07,0.52,3.39,76.0,86.0,6.8,1319.0,104,1
LEGO Batman: The Videogame,4,2008.0,8,19,2.04,1.02,0.0,0.32,3.38,76.0,49.0,7.9,75.0,50,3
Destiny,17,2014.0,6,4,2.14,0.92,0.0,0.31,3.37,75.0,11.0,5.5,1735.0,11,2
WWF War Zone,12,1998.0,9,30,2.47,0.76,0.0,0.13,3.36,,,,,,
The Legend of Zelda: Majora's Mask,11,2000.0,8,0,1.9,0.67,0.73,0.06,3.36,,,,,,
Far Cry 3,5,2012.0,6,5,0.88,1.7,0.1,0.67,3.35,90.0,32.0,8.5,1041.0,52,1
Rugrats: Search For Reptar,12,1998.0,10,28,1.63,1.53,0.0,0.18,3.34,,,,,,
English Training: Have Fun Improving Your Skills!,3,2006.0,5,0,0.0,0.99,2.32,0.02,3.33,,,,,,
James Bond 007: Nightfire,6,2002.0,6,7,1.45,1.29,0.12,0.46,3.33,77.0,20.0,8.5,66.0,103,2
Ratchet & Clank,6,2002.0,1,3,1.44,1.01,0.57,0.3,3.33,,,,,,
Monster Hunter X,10,2015.0,8,12,0.27,0.21,2.79,0.05,3.32,,,,,,
Star Wars Episode III: Revenge of the Sith,6,2005.0,8,18,1.47,1.39,0.03,0.43,3.32,60.0,34.0,7.2,82.0,105,2
The Legend of Zelda: Spirit Tracks,3,2009.0,8,0,1.4,0.91,0.74,0.26,3.31,87.0,75.0,7.8,228.0,0,3
Max Payne,6,2001.0,6,2,1.99,1.05,0.05,0.22,3.31,80.0,21.0,8.5,86.0,106,1
Assassin's Creed IV: Black Flag,4,2013.0,8,5,1.9,1.11,0.01,0.29,3.3,86.0,35.0,7.9,701.0,12,1
The Lord of the Rings: The Return of the King,6,2003.0,8,7,1.5,1.28,0.05,0.46,3.28,85.0,31.0,8.7,105.0,107,2
Yokai Watch 2 Ganso/Honke,10,2014.0,3,0,0.09,0.0,3.18,0.01,3.28,,,,,,
Gears of War: Ultimate Edition,17,2015.0,6,1,2.61,0.33,0.0,0.34,3.28,82.0,74.0,7.5,563.0,108,1
True Crime: Streets of LA,6,2003.0,8,4,1.89,1.05,0.02,0.31,3.27,77.0,39.0,8,94.0,109,1
Professor Layton and the Unwound Future,3,2008.0,4,0,0.6,1.57,0.82,0.27,3.26,86.0,62.0,9.2,111.0,49,3
Gran Turismo (PSP),16,2009.0,2,3,0.5,1.58,0.31,0.87,3.25,,,,,,
FIFA 16,17,2015.0,0,7,0.89,2.12,0.0,0.24,3.25,84.0,45.0,4.4,459.0,18,0
Wii Music,0,2008.0,5,0,1.35,1.11,0.46,0.32,3.25,63.0,43.0,4.6,116.0,0,0
Tekken,12,1995.0,9,3,0.95,1.3,0.77,0.22,3.24,,,,,,
Madden NFL 16,9,2015.0,0,7,2.34,0.3,0.0,0.6,3.24,83.0,37.0,5.9,180.0,18,0
Gran Turismo 6,5,2013.0,2,3,0.72,1.67,0.4,0.44,3.23,81.0,81.0,7.7,758.0,4,0
Halo: The Master Chief Collection,17,2014.0,6,1,1.91,1.0,0.03,0.29,3.23,85.0,69.0,7.2,1267.0,15,1
007: Tomorrow Never Dies,12,1999.0,6,7,1.72,1.33,0.0,0.16,3.21,,,,,,
Super Mario Maker,18,2015.0,1,0,1.18,0.89,0.94,0.2,3.21,88.0,85.0,8.7,691.0,0,0
WWF SmackDown! 2: Know Your Role,12,2000.0,9,28,1.76,1.21,0.07,0.16,3.2,,,,,,
Baseball,1,1983.0,0,0,0.73,0.1,2.35,0.02,3.2,,,,,,
Killer Instinct,7,1995.0,9,0,2.26,0.72,0.12,0.1,3.2,,,,,,
Dragon Quest VI: Maboroshi no Daichi,7,1995.0,3,24,0.0,0.0,3.19,0.0,3.19,,,,,,
God of War: Chains of Olympus,16,2008.0,8,3,1.48,1.0,0.04,0.66,3.18,91.0,79.0,8.6,565.0,75,1
Enter the Matrix,6,2003.0,8,10,1.78,1.12,0.09,0.19,3.18,62.0,30.0,8.1,137.0,110,2
Crisis Core: Final Fantasy VII,16,2007.0,3,15,1.35,0.59,0.8,0.43,3.18,83.0,67.0,8,463.0,46,2
Dance Central,4,2010.0,5,31,2.15,0.76,0.01,0.26,3.17,82.0,63.0,7.6,85.0,58,2
L.A. Noire,5,2011.0,10,2,1.27,1.29,0.12,0.49,3.17,89.0,78.0,7.7,1010.0,111,1
Ace Combat 04: Shattered Skies,6,2001.0,7,16,2.06,0.56,0.38,0.17,3.17,89.0,22.0,9.1,95.0,32,0
Animal Crossing,19,2001.0,7,0,1.92,0.16,0.99,0.09,3.15,87.0,42.0,8.9,137.0,0,0
FIFA Soccer 08,6,2007.0,0,7,0.68,0.0,0.0,2.46,3.14,83.0,12.0,6.5,36.0,35,0
Club Penguin: Elite Penguin Force,3,2008.0,10,32,1.87,0.97,0.0,0.3,3.14,,,8,37.0,112,0
Spider-Man,12,2000.0,8,4,1.7,1.25,0.02,0.16,3.13,87.0,19.0,9,107.0,60,0
Mario Party 9,0,2012.0,5,0,1.06,1.09,0.76,0.22,3.13,73.0,45.0,6.8,155.0,20,0
Need for Speed III: Hot Pursuit,12,1998.0,2,7,2.14,0.86,0.0,0.13,3.12,88.0,13.0,,,35,0
Star Wars Episode I Racer,11,1999.0,2,0,2.31,0.62,0.14,0.04,3.12,,,,,,
Sonic Rush,3,2005.0,1,8,1.21,1.56,0.06,0.29,3.12,82.0,43.0,8.5,101.0,113,0
Dragon Warrior IV,1,1990.0,3,24,0.08,0.0,3.03,0.01,3.12,,,,,,
Rhythm Heaven,3,2008.0,5,0,0.55,0.5,1.93,0.13,3.11,83.0,48.0,9,63.0,0,0
Fallout: New Vegas,5,2010.0,3,6,1.52,1.03,0.1,0.46,3.11,82.0,57.0,7.8,492.0,78,1
Personal Trainer: Cooking,3,2006.0,5,0,0.9,1.0,1.03,0.17,3.11,81.0,12.0,7.8,10.0,114,0
The Elder Scrolls IV: Oblivion,5,2007.0,3,5,1.69,0.85,0.14,0.43,3.1,93.0,45.0,8,604.0,115,1
The Legend of Zelda: A Link Between Worlds,10,2013.0,8,0,1.4,1.01,0.46,0.23,3.1,91.0,81.0,8.9,1057.0,0,0
Resident Evil 6,5,2012.0,6,12,0.88,0.94,0.88,0.4,3.1,74.0,34.0,5.4,1304.0,48,1
Mass Effect 2,4,2010.0,3,7,1.99,0.81,0.03,0.27,3.1,96.0,98.0,8.9,3143.0,116,1
Dragon Ball Z: Budokai,6,2002.0,9,10,2.17,0.28,0.55,0.08,3.09,67.0,28.0,7.9,71.0,117,2
Madden NFL 2002,6,2001.0,0,7,2.5,0.16,0.01,0.42,3.08,94.0,23.0,7.9,46.0,18,0
World Class Track Meet,1,1986.0,0,25,1.92,0.45,0.64,0.07,3.08,,,,,,
Donkey Kong,2,1994.0,1,0,1.57,0.62,0.55,0.34,3.07,,,,,,
The Sims: Vacation,14,2002.0,7,7,1.72,1.21,0.0,0.14,3.07,75.0,18.0,7.8,22.0,89,2
LEGO Batman: The Videogame,0,,8,19,1.8,0.97,0.0,0.29,3.06,74.0,17.0,7.9,22.0,50,3
Animal Crossing: Happy Home Designer,10,2015.0,7,0,0.51,1.02,1.4,0.12,3.05,66.0,60.0,6.9,106.0,0,0
The Sims 4,14,2014.0,7,7,1.0,1.82,0.0,0.23,3.05,70.0,74.0,3.9,2057.0,89,2
Borderlands 2,4,2012.0,6,2,1.89,0.88,0.04,0.25,3.05,89.0,59.0,8.2,892.0,100,1
LEGO Batman: The Videogame,3,2008.0,8,19,1.75,1.01,0.0,0.29,3.05,72.0,16.0,8,16.0,64,3
Kung Fu Panda,4,2008.0,8,4,1.91,0.84,0.0,0.29,3.04,75.0,42.0,7.4,32.0,109,3
Mass Effect 3,4,2012.0,3,7,1.94,0.84,0.03,0.24,3.04,93.0,74.0,5.8,3725.0,116,1
Heavy Rain,5,2010.0,10,3,1.29,1.21,0.06,0.47,3.03,87.0,107.0,7.7,2759.0,118,1
Rayman,12,1995.0,1,5,1.54,1.33,0.0,0.16,3.03,,,,,,
Saints Row 2,4,2008.0,8,28,1.94,0.79,0.02,0.28,3.03,81.0,75.0,8.1,307.0,119,1
Tom Clancy's Splinter Cell,13,2002.0,8,5,1.85,1.04,0.0,0.13,3.02,93.0,46.0,8.5,121.0,52,2
Mike Tyson's Punch-Out!!,1,1987.0,9,0,2.03,0.47,0.45,0.07,3.02,,,,,,
WWE SmackDown! Shut Your Mouth,6,2002.0,0,28,1.45,1.13,0.07,0.38,3.02,,,,,,
FIFA 14,9,2013.0,0,7,0.61,1.85,0.11,0.44,3.01,87.0,26.0,6.3,616.0,35,0
